account_id,balance_cents,state,chargeoff_date,last_payment_date,debt_type
ACCT00000406,150000,NY,2025-04-26,2024-09-26,bnpl
ACCT00000407,40022,WA,2025-08-26,2025-02-26,fintech_personal_loan
ACCT00000408,70500,TX,2025-04-26,,credit_card
ACCT00000409,41357,NY,2025-05-26,2024-12-26,credit_card
ACCT00000410,29827,TX,2025-10-26,2025-08-26,fintech_personal_loan
ACCT00000411,150000,NY,2026-01-26,2025-04-26,bnpl
ACCT00000412,80084,TX,2025-07-26,2025-06-26,bnpl
ACCT00000413,90681,CA,2025-11-26,,fintech_personal_loan
ACCT00000414,39506,NY,2025-11-26,2025-05-26,credit_card
ACCT00000415,54114,NY,2026-01-26,2024-11-26,unknown
ACCT00000416,75140,WA,2025-03-26,2025-02-26,bnpl
ACCT00000417,33379,NY,2025-07-26,2024-11-26,credit_card
ACCT00000418,130290,TX,2025-04-26,2024-08-26,fintech_personal_loan
ACCT00000419,50602,TX,2026-01-26,2024-11-26,fintech_personal_loan
ACCT00000420,42976,TX,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00000421,53318,NY,2025-02-26,2024-12-26,unknown
ACCT00000422,65206,NY,2025-10-26,2025-03-26,fintech_personal_loan
ACCT00000423,81910,NY,2026-02-26,2024-12-26,credit_card
ACCT00000424,150000,NY,2025-10-26,2024-11-26,credit_card
ACCT00000425,48582,TX,,2025-04-26,credit_card
ACCT00000426,79910,NY,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00000427,43721,NY,2025-11-26,,bnpl
ACCT00000428,36603,TX,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000429,120632,WA,2025-10-26,2025-01-26,unknown
ACCT00000430,63544,TX,2025-06-26,2024-11-26,unknown
ACCT00000431,135116,TX,2025-04-26,2025-02-26,bnpl
ACCT00000432,20000,WA,2025-09-26,2024-12-26,credit_card
ACCT00000433,59147,TX,2025-04-26,2024-09-26,bnpl
ACCT00000434,39978,TX,2025-06-26,2024-08-26,credit_card
ACCT00000435,77173,TX,2025-10-26,2024-10-26,fintech_personal_loan
ACCT00000436,48221,NY,2025-03-26,,fintech_personal_loan
ACCT00000437,42026,NY,2025-11-26,2025-04-26,fintech_personal_loan
ACCT00000438,20000,NY,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00000439,48792,TX,2025-12-26,2024-09-26,credit_card
ACCT00000440,47839,TX,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000441,69349,TX,2026-02-26,2025-02-26,fintech_personal_loan
ACCT00000442,29453,TX,2025-12-26,2024-11-26,fintech_personal_loan
ACCT00000443,71205,TX,2025-07-26,2025-01-26,fintech_personal_loan
ACCT00000444,52846,NY,2025-06-26,2025-04-26,credit_card
ACCT00000445,150000,NY,2025-04-26,2025-02-26,bnpl
ACCT00000446,34696,OH,2026-02-26,,fintech_personal_loan
ACCT00000447,81328,NY,2025-09-26,2025-06-26,unknown
ACCT00000448,45867,NY,2025-07-26,2024-10-26,bnpl
ACCT00000449,45219,VA,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000450,58261,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000451,37710,TX,2025-05-26,2025-03-26,credit_card
ACCT00000452,89458,NY,2025-05-26,2025-01-26,credit_card
ACCT00000453,68957,NY,2025-07-26,2025-04-26,unknown
ACCT00000454,20000,NY,2025-02-26,2025-01-26,fintech_personal_loan
ACCT00000455,68404,NY,2025-09-26,2024-11-26,credit_card
ACCT00000456,58728,NY,2025-05-26,2025-02-26,bnpl
ACCT00000457,20000,PA,2025-04-26,,credit_card
ACCT00000458,76669,TX,2025-08-26,2024-11-26,bnpl
ACCT00000459,36204,NY,2025-12-26,2025-02-26,bnpl
ACCT00000460,80877,NY,2026-01-26,2024-10-26,fintech_personal_loan
ACCT00000461,49761,NY,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00000462,57764,TX,2025-05-26,2024-11-26,unknown
ACCT00000463,150000,NC,2025-12-26,,fintech_personal_loan
ACCT00000464,45576,NY,2025-05-26,2024-11-26,fintech_personal_loan
ACCT00000465,28520,TX,2025-08-26,2025-02-26,credit_card
ACCT00000466,66131,WA,2026-01-26,2025-03-26,fintech_personal_loan
ACCT00000467,86191,NC,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000468,27852,TX,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000469,102087,CA,2025-02-26,2025-01-26,credit_card
ACCT00000470,150000,TX,2025-09-26,2024-10-26,fintech_personal_loan
ACCT00000471,86853,NY,2025-12-26,,credit_card
ACCT00000472,24862,TX,2026-01-26,,credit_card
ACCT00000473,53359,NY,2025-03-26,2025-02-26,credit_card
ACCT00000474,78136,NY,2026-01-26,2025-01-26,credit_card
ACCT00000475,122701,TX,2025-02-26,2024-10-26,fintech_personal_loan
ACCT00000476,34281,TX,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000477,47547,NY,2026-02-26,2025-01-26,credit_card
ACCT00000478,53307,TX,2025-11-26,2025-08-26,bnpl
ACCT00000479,37984,NY,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000480,71071,NY,2026-02-26,2024-11-26,fintech_personal_loan
ACCT00000481,39365,TX,2026-02-26,2025-08-26,bnpl
ACCT00000482,28601,NY,2025-11-26,2025-01-26,fintech_personal_loan
ACCT00000483,55165,NC,2025-06-26,2024-12-26,fintech_personal_loan
ACCT00000484,59906,FL,2026-02-26,,bnpl
ACCT00000485,23137,NY,2025-08-26,2024-09-26,fintech_personal_loan
ACCT00000486,22112,MI,2025-09-26,2025-02-26,unknown
ACCT00000487,147917,TX,2025-05-26,2025-04-26,unknown
ACCT00000488,74907,NY,2025-08-26,,bnpl
ACCT00000489,46477,TX,2025-07-26,,fintech_personal_loan
ACCT00000490,41658,MI,2025-07-26,2024-08-26,unknown
ACCT00000491,95601,TX,2025-12-26,2024-11-26,fintech_personal_loan
ACCT00000492,58802,NY,2025-07-26,2024-10-26,bnpl
ACCT00000493,99207,NY,2026-02-26,2024-11-26,fintech_personal_loan
ACCT00000494,63870,NY,2025-03-26,2025-01-26,credit_card
ACCT00000495,145153,VA,2025-03-26,2024-10-26,bnpl
ACCT00000496,20000,NY,2025-10-26,2025-05-26,fintech_personal_loan
ACCT00000497,25279,NY,2025-11-26,2024-10-26,bnpl
ACCT00000498,26819,TX,2025-06-26,2024-08-26,unknown
ACCT00000499,69657,TX,2026-01-26,2024-10-26,fintech_personal_loan
ACCT00000500,35885,NY,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000501,59031,NC,2025-08-26,2024-08-26,bnpl
ACCT00000502,44766,NY,2025-03-26,2024-12-26,unknown
ACCT00000503,49900,TX,2026-02-26,,credit_card
ACCT00000504,145059,NY,2025-11-26,2024-09-26,credit_card
ACCT00000505,123868,NY,2026-01-26,2024-11-26,bnpl
ACCT00000506,47738,FL,2025-02-26,2024-11-26,bnpl
ACCT00000507,44382,TX,2026-01-26,2025-08-26,bnpl
ACCT00000508,100431,NY,2025-11-26,2025-01-26,credit_card
ACCT00000509,45852,NY,2025-06-26,,credit_card
ACCT00000510,56794,FL,2025-05-26,2025-01-26,credit_card
ACCT00000511,46791,NY,2025-04-26,2024-09-26,unknown
ACCT00000512,27385,TX,2025-11-26,,fintech_personal_loan
ACCT00000513,118907,TX,2025-06-26,2025-03-26,bnpl
ACCT00000514,150000,NY,,2024-09-26,bnpl
ACCT00000515,50478,NY,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000516,43343,NY,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000517,73248,NY,2026-01-26,2025-07-26,fintech_personal_loan
ACCT00000518,40048,NY,2026-02-26,,fintech_personal_loan
ACCT00000519,33841,TX,2025-06-26,2024-09-26,credit_card
ACCT00000520,139991,CA,2025-08-26,2024-09-26,bnpl
ACCT00000521,20000,TX,2025-09-26,2025-01-26,fintech_personal_loan
ACCT00000522,59161,NY,2026-01-26,2024-08-26,fintech_personal_loan
ACCT00000523,46411,PA,2026-02-26,2025-06-26,bnpl
ACCT00000524,106739,TX,2025-11-26,2024-08-26,bnpl
ACCT00000525,31718,TX,2025-07-26,2025-02-26,credit_card
ACCT00000526,22478,NY,2025-08-26,2024-12-26,fintech_personal_loan
ACCT00000527,60447,TX,2025-08-26,,credit_card
ACCT00000528,83899,TX,2025-12-26,2025-04-26,fintech_personal_loan
ACCT00000529,25601,VA,2026-01-26,,fintech_personal_loan
ACCT00000530,38584,TX,2025-03-26,,fintech_personal_loan
ACCT00000531,86934,TX,2026-01-26,,fintech_personal_loan
ACCT00000532,38747,MI,2025-11-26,2025-02-26,fintech_personal_loan
ACCT00000533,99697,NY,2025-07-26,2025-03-26,bnpl
ACCT00000534,40618,NY,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00000535,150000,TX,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000536,68544,TX,2025-10-26,2025-07-26,fintech_personal_loan
ACCT00000537,39519,NY,2025-09-26,2025-07-26,fintech_personal_loan
ACCT00000538,150000,TX,2026-02-26,2025-03-26,unknown
ACCT00000539,78528,NY,2025-11-26,2025-05-26,fintech_personal_loan
ACCT00000540,92020,TX,2026-02-26,,fintech_personal_loan
ACCT00000541,33996,NY,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000542,38441,NY,2025-10-26,2025-02-26,fintech_personal_loan
ACCT00000543,83362,NY,2025-04-26,2025-03-26,credit_card
ACCT00000544,79597,FL,2025-12-26,,bnpl
ACCT00000545,150000,NY,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00000546,90481,NY,2026-02-26,,credit_card
ACCT00000547,116831,WA,2025-11-26,2025-02-26,unknown
ACCT00000548,150000,TX,2025-11-26,2025-02-26,credit_card
ACCT00000549,73744,FL,2025-06-26,,fintech_personal_loan
ACCT00000550,51367,NY,2026-02-26,,fintech_personal_loan
ACCT00000551,58749,NY,2025-03-26,2024-12-26,unknown
ACCT00000552,20000,TX,2025-04-26,2025-02-26,bnpl
ACCT00000553,66411,NY,2025-05-26,2025-04-26,bnpl
ACCT00000554,58781,NY,2025-07-26,2025-01-26,credit_card
ACCT00000555,112480,NY,2025-11-26,2024-10-26,unknown
ACCT00000556,31390,TX,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000557,36571,NY,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00000558,95480,VA,2025-09-26,2025-06-26,bnpl
ACCT00000559,32798,NY,2025-05-26,,credit_card
ACCT00000560,76974,TX,2025-11-26,,fintech_personal_loan
ACCT00000561,45665,NY,2025-05-26,2024-11-26,unknown
ACCT00000562,51938,NY,2025-06-26,2024-10-26,bnpl
ACCT00000563,73895,NY,2025-08-26,2025-01-26,bnpl
ACCT00000564,48876,NY,2025-04-26,2025-01-26,credit_card
ACCT00000565,36289,CA,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00000566,31882,TX,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000567,87726,TX,2025-08-26,2024-11-26,credit_card
ACCT00000568,37206,TX,2025-06-26,2025-03-26,bnpl
ACCT00000569,30645,TX,2025-06-26,2025-04-26,unknown
ACCT00000570,54255,VA,2025-04-26,2024-08-26,credit_card
ACCT00000571,63207,NY,2025-04-26,2025-03-26,bnpl
ACCT00000572,38358,NC,2025-08-26,2024-09-26,bnpl
ACCT00000573,85060,TX,2025-11-26,2025-02-26,credit_card
ACCT00000574,123687,TX,2025-06-26,2025-05-26,bnpl
ACCT00000575,72348,TX,2025-02-26,2024-11-26,unknown
ACCT00000576,73315,TX,2025-04-26,2025-02-26,bnpl
ACCT00000577,84908,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000578,23138,NY,2025-06-26,2024-12-26,unknown
ACCT00000579,59729,TX,2025-04-26,2025-01-26,bnpl
ACCT00000580,52547,TX,2025-08-26,2025-01-26,unknown
ACCT00000581,36956,NY,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00000582,23292,TX,2025-04-26,,unknown
ACCT00000583,27690,IL,2025-09-26,,credit_card
ACCT00000584,59908,NY,2025-11-26,2025-04-26,credit_card
ACCT00000585,67783,NY,2025-06-26,2024-12-26,fintech_personal_loan
ACCT00000586,35126,TX,2025-12-26,,fintech_personal_loan
ACCT00000587,36138,NY,2025-04-26,2024-09-26,credit_card
ACCT00000588,55558,NY,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00000589,150000,FL,,,fintech_personal_loan
ACCT00000590,81086,OH,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000591,64688,TX,2025-08-26,2024-09-26,fintech_personal_loan
ACCT00000592,66844,NY,2025-12-26,2025-02-26,unknown
ACCT00000593,38328,TX,2025-05-26,2025-01-26,bnpl
ACCT00000594,42116,NY,2025-12-26,2025-04-26,fintech_personal_loan
ACCT00000595,60947,WA,2025-03-26,2024-12-26,unknown
ACCT00000596,51099,TX,2025-02-26,2025-01-26,credit_card
ACCT00000597,34081,NY,2025-04-26,2024-08-26,fintech_personal_loan
ACCT00000598,20000,NY,2026-02-26,,bnpl
ACCT00000599,33353,TX,2025-09-26,2025-07-26,credit_card
ACCT00000600,56677,NY,2025-07-26,2025-02-26,fintech_personal_loan
ACCT00000601,29163,NY,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000602,71208,NY,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00000603,20000,TX,2026-01-26,2025-01-26,credit_card
ACCT00000604,66432,TX,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000605,84398,NY,2025-10-26,2025-01-26,unknown
ACCT00000606,20000,FL,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00000607,45916,TX,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00000608,80022,TX,2025-08-26,2024-09-26,bnpl
ACCT00000609,40046,NY,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00000610,66147,TX,2025-04-26,2024-11-26,bnpl
ACCT00000611,63548,NY,2025-10-26,2024-09-26,fintech_personal_loan
ACCT00000612,84294,FL,2025-09-26,2025-06-26,fintech_personal_loan
ACCT00000613,75780,TX,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000614,77129,WA,2025-09-26,2024-12-26,credit_card
ACCT00000615,98374,NY,2025-04-26,2024-10-26,bnpl
ACCT00000616,57210,TX,2025-12-26,2025-06-26,credit_card
ACCT00000617,36331,NY,2025-12-26,2025-08-26,credit_card
ACCT00000618,150000,NY,,2024-12-26,unknown
ACCT00000619,88377,NY,2025-10-26,2024-11-26,fintech_personal_loan
ACCT00000620,150000,NY,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000621,93683,NY,2025-12-26,2025-05-26,credit_card
ACCT00000622,98003,FL,2025-12-26,2024-10-26,unknown
ACCT00000623,38166,NY,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00000624,80220,TX,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00000625,31641,NY,2026-02-26,2025-05-26,credit_card
ACCT00000626,20000,TX,2025-03-26,2024-08-26,bnpl
ACCT00000627,25173,OH,2025-11-26,2024-12-26,unknown
ACCT00000628,61129,NY,2026-02-26,2025-07-26,credit_card
ACCT00000629,59583,MI,2025-09-26,2024-09-26,fintech_personal_loan
ACCT00000630,150000,TX,2025-02-26,2025-01-26,credit_card
ACCT00000631,68026,NY,2025-03-26,2025-01-26,unknown
ACCT00000632,150000,TX,2025-06-26,,unknown
ACCT00000633,150000,NY,2025-12-26,2024-12-26,credit_card
ACCT00000634,63612,NY,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00000635,107844,NY,2025-08-26,,fintech_personal_loan
ACCT00000636,124153,CA,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00000637,47045,TX,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000638,66528,TX,,2025-01-26,bnpl
ACCT00000639,33280,TX,2026-02-26,2024-12-26,unknown
ACCT00000640,73191,NY,2025-06-26,2025-03-26,fintech_personal_loan
ACCT00000641,105989,NC,2025-07-26,2025-06-26,bnpl
ACCT00000642,48357,NY,2026-01-26,2025-06-26,bnpl
ACCT00000643,22423,OH,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000644,110760,NY,2025-06-26,2025-05-26,bnpl
ACCT00000645,28622,NY,2025-11-26,2025-05-26,credit_card
ACCT00000646,76178,VA,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00000647,119985,NY,2025-11-26,2024-09-26,credit_card
ACCT00000648,150000,TX,2026-02-26,2024-11-26,unknown
ACCT00000649,150000,FL,2026-01-26,2024-12-26,credit_card
ACCT00000650,26782,NY,2025-05-26,2025-03-26,credit_card
ACCT00000651,139592,TX,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00000652,109030,NY,2025-03-26,2024-12-26,credit_card
ACCT00000653,39980,CA,2025-04-26,,fintech_personal_loan
ACCT00000654,150000,TX,2026-01-26,2025-05-26,fintech_personal_loan
ACCT00000655,45400,TX,2025-08-26,,fintech_personal_loan
ACCT00000656,21777,OH,2025-06-26,,fintech_personal_loan
ACCT00000657,73789,NY,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00000658,27926,NY,2025-07-26,2024-08-26,fintech_personal_loan
ACCT00000659,37193,NY,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000660,58467,NY,2025-02-26,,bnpl
ACCT00000661,58214,TX,2025-04-26,2024-10-26,credit_card
ACCT00000662,123693,TX,2026-01-26,2024-10-26,fintech_personal_loan
ACCT00000663,72892,TX,2025-05-26,2024-11-26,fintech_personal_loan
ACCT00000664,51875,TX,2025-09-26,2025-02-26,credit_card
ACCT00000665,44750,TX,2026-02-26,2024-11-26,unknown
ACCT00000666,71827,TX,2025-12-26,,unknown
ACCT00000667,143560,TX,2025-05-26,2024-12-26,fintech_personal_loan
ACCT00000668,53078,TX,2025-12-26,2025-06-26,fintech_personal_loan
ACCT00000669,20000,NY,2025-09-26,2025-07-26,fintech_personal_loan
ACCT00000670,64297,NY,2026-01-26,2025-05-26,credit_card
ACCT00000671,56366,IL,2026-01-26,2025-01-26,fintech_personal_loan
ACCT00000672,47923,WA,2025-06-26,2024-11-26,bnpl
ACCT00000673,58586,TX,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00000674,88283,IL,2025-06-26,2024-12-26,credit_card
ACCT00000675,110905,NY,2025-07-26,2025-02-26,credit_card
ACCT00000676,90383,TX,2025-12-26,2024-08-26,fintech_personal_loan
ACCT00000677,93947,IL,2025-04-26,2024-12-26,unknown
ACCT00000678,23182,TX,2025-12-26,2025-06-26,fintech_personal_loan
ACCT00000679,78893,NY,,2024-12-26,fintech_personal_loan
ACCT00000680,61316,TX,2025-03-26,2025-02-26,credit_card
ACCT00000681,140977,NY,2025-11-26,2025-03-26,bnpl
ACCT00000682,65110,TX,2026-01-26,2024-11-26,bnpl
ACCT00000683,104964,TX,2026-02-26,2024-09-26,fintech_personal_loan
ACCT00000684,105159,NY,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00000685,115779,TX,2025-05-26,2025-01-26,credit_card
ACCT00000686,26756,NY,2026-02-26,2024-10-26,bnpl
ACCT00000687,69251,TX,2025-09-26,,fintech_personal_loan
ACCT00000688,77150,TX,2025-08-26,2025-04-26,bnpl
ACCT00000689,62913,NY,2025-12-26,,fintech_personal_loan
ACCT00000690,60227,TX,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00000691,79068,TX,2025-04-26,2024-10-26,bnpl
ACCT00000692,106556,NY,2025-10-26,2025-07-26,bnpl
ACCT00000693,100891,NY,2026-02-26,2025-04-26,bnpl
ACCT00000694,47809,NY,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000695,27883,TX,2025-05-26,2025-03-26,credit_card
ACCT00000696,64099,NY,2025-06-26,2025-04-26,unknown
ACCT00000697,48247,NY,2026-01-26,2024-12-26,fintech_personal_loan
ACCT00000698,124490,NY,2025-08-26,2025-06-26,bnpl
ACCT00000699,76862,NY,2025-05-26,2025-04-26,unknown
ACCT00000700,35384,TX,2025-04-26,2024-08-26,credit_card
ACCT00000701,25442,TX,2025-06-26,,fintech_personal_loan
ACCT00000702,68680,NY,2026-01-26,2025-01-26,fintech_personal_loan
ACCT00000703,53957,NY,2025-06-26,,credit_card
ACCT00000704,62126,TX,2025-02-26,2024-11-26,credit_card
ACCT00000705,41012,GA,2025-08-26,,fintech_personal_loan
ACCT00000706,71901,CA,2026-02-26,,bnpl
ACCT00000707,21515,NY,2026-02-26,2024-10-26,credit_card
ACCT00000708,93607,GA,2025-02-26,2025-01-26,bnpl
ACCT00000709,29887,VA,2025-02-26,2024-11-26,credit_card
ACCT00000710,34841,NY,2026-02-26,2025-02-26,fintech_personal_loan
ACCT00000711,46677,TX,2025-11-26,2025-06-26,credit_card
ACCT00000712,44400,TX,2025-07-26,2025-05-26,credit_card
ACCT00000713,62170,NY,2026-01-26,2024-12-26,fintech_personal_loan
ACCT00000714,55752,IL,2025-02-26,2024-09-26,credit_card
ACCT00000715,117821,PA,2025-03-26,2025-02-26,credit_card
ACCT00000716,39825,NY,2025-02-26,2024-12-26,unknown
ACCT00000717,75297,NY,2026-01-26,2024-08-26,bnpl
ACCT00000718,41431,NY,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000719,57393,TX,2025-11-26,2025-01-26,fintech_personal_loan
ACCT00000720,67110,NY,,2025-02-26,credit_card
ACCT00000721,20000,NY,2025-12-26,2025-07-26,unknown
ACCT00000722,105035,TX,2025-07-26,2024-12-26,fintech_personal_loan
ACCT00000723,40376,NY,2025-08-26,,fintech_personal_loan
ACCT00000724,107638,TX,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000725,42620,TX,2025-08-26,2025-04-26,fintech_personal_loan
ACCT00000726,64176,TX,2025-10-26,2025-08-26,bnpl
ACCT00000727,67058,NY,2026-01-26,2025-03-26,credit_card
ACCT00000728,22627,IL,2026-02-26,2025-01-26,credit_card
ACCT00000729,35546,NY,2025-10-26,2024-09-26,fintech_personal_loan
ACCT00000730,24228,NY,2025-04-26,2025-02-26,credit_card
ACCT00000731,63434,NY,2025-03-26,,fintech_personal_loan
ACCT00000732,57296,NY,2026-02-26,2025-06-26,bnpl
ACCT00000733,20000,NY,2025-04-26,,bnpl
ACCT00000734,57308,NY,2025-10-26,2025-04-26,credit_card
ACCT00000735,20000,NY,2026-01-26,2025-08-26,fintech_personal_loan
ACCT00000736,150000,TX,2025-09-26,2025-02-26,credit_card
ACCT00000737,43887,TX,2025-10-26,2025-05-26,fintech_personal_loan
ACCT00000738,121829,FL,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000739,53927,MI,2025-08-26,2024-08-26,fintech_personal_loan
ACCT00000740,74269,TX,2025-06-26,2024-09-26,credit_card
ACCT00000741,53688,NY,2025-09-26,2024-09-26,fintech_personal_loan
ACCT00000742,60248,NC,2025-02-26,2024-10-26,fintech_personal_loan
ACCT00000743,39304,NY,2025-09-26,2025-02-26,bnpl
ACCT00000744,31365,TX,2025-07-26,2024-08-26,unknown
ACCT00000745,150000,TX,2025-11-26,,fintech_personal_loan
ACCT00000746,20000,TX,2025-11-26,2025-02-26,credit_card
ACCT00000747,50421,NY,2025-09-26,2025-01-26,unknown
ACCT00000748,150000,TX,,2024-12-26,fintech_personal_loan
ACCT00000749,43465,TX,2025-04-26,2025-01-26,unknown
ACCT00000750,68697,GA,2025-10-26,2025-02-26,bnpl
ACCT00000751,73116,MI,2025-02-26,2024-12-26,unknown
ACCT00000752,150000,NC,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00000753,82000,NY,2025-07-26,,fintech_personal_loan
ACCT00000754,45337,TX,2025-08-26,2024-09-26,bnpl
ACCT00000755,39666,NY,2025-10-26,2025-04-26,fintech_personal_loan
ACCT00000756,75360,NY,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000757,115871,NC,2025-02-26,2024-08-26,credit_card
ACCT00000758,128039,TX,2025-09-26,2025-03-26,bnpl
ACCT00000759,58160,NY,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00000760,127209,TX,2025-04-26,,credit_card
ACCT00000761,22469,GA,2026-01-26,2025-05-26,bnpl
ACCT00000762,53143,MI,2026-02-26,,credit_card
ACCT00000763,41363,NY,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000764,49664,TX,2025-06-26,2025-03-26,bnpl
ACCT00000765,28244,MI,2025-07-26,2025-01-26,unknown
ACCT00000766,43886,TX,2025-08-26,2025-05-26,bnpl
ACCT00000767,27843,NY,2025-08-26,2025-04-26,unknown
ACCT00000768,62357,TX,2026-02-26,2024-08-26,bnpl
ACCT00000769,101645,TX,2025-08-26,2025-06-26,credit_card
ACCT00000770,54870,NY,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000771,147927,GA,2025-08-26,2025-03-26,credit_card
ACCT00000772,116236,TX,2025-07-26,,fintech_personal_loan
ACCT00000773,47206,TX,2025-05-26,,fintech_personal_loan
ACCT00000774,46297,NY,2025-04-26,2025-01-26,bnpl
ACCT00000775,84091,TX,2025-08-26,2025-02-26,credit_card
ACCT00000776,52830,TX,2025-12-26,2024-11-26,credit_card
ACCT00000777,81389,TX,2025-09-26,2025-03-26,bnpl
ACCT00000778,43157,IL,2025-02-26,2024-08-26,fintech_personal_loan
ACCT00000779,54774,NY,2025-02-26,2024-12-26,unknown
ACCT00000780,124513,TX,2025-12-26,2025-02-26,fintech_personal_loan
ACCT00000781,59239,WA,2025-07-26,,credit_card
ACCT00000782,72800,NY,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000783,67063,NY,2025-11-26,,bnpl
ACCT00000784,70626,NY,2025-05-26,2024-10-26,fintech_personal_loan
ACCT00000785,32524,NY,2025-03-26,2025-02-26,unknown
ACCT00000786,37273,NY,2025-04-26,2024-11-26,bnpl
ACCT00000787,150000,FL,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00000788,91609,NY,2026-02-26,2025-01-26,credit_card
ACCT00000789,144705,NY,2026-01-26,2024-09-26,credit_card
ACCT00000790,150000,NY,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000791,55363,TX,2025-02-26,2024-12-26,credit_card
ACCT00000792,84730,NY,2026-01-26,2024-11-26,fintech_personal_loan
ACCT00000793,33826,NY,2025-08-26,,fintech_personal_loan
ACCT00000794,55789,IL,2025-06-26,,unknown
ACCT00000795,108734,NY,2025-06-26,2024-10-26,credit_card
ACCT00000796,125754,TX,2026-01-26,2025-02-26,credit_card
ACCT00000797,87735,NY,2025-09-26,2024-08-26,fintech_personal_loan
ACCT00000798,56384,NY,2025-11-26,2024-11-26,bnpl
ACCT00000799,94395,TX,2026-01-26,2024-10-26,fintech_personal_loan
ACCT00000800,39097,TX,2025-06-26,2025-05-26,unknown
ACCT00000801,34234,NY,2025-03-26,,credit_card
ACCT00000802,63061,TX,2025-05-26,2025-04-26,unknown
ACCT00000803,28931,TX,2025-06-26,2024-10-26,bnpl
ACCT00000804,150000,NY,2026-01-26,2025-02-26,fintech_personal_loan
ACCT00000805,136009,TX,2025-06-26,2025-03-26,fintech_personal_loan
ACCT00000806,54890,TX,2025-04-26,2024-11-26,credit_card
ACCT00000807,23624,NY,2025-03-26,2024-12-26,credit_card
ACCT00000808,49112,TX,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00000809,104200,NY,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000810,24546,TX,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000811,28735,GA,,,fintech_personal_loan
ACCT00000812,74600,NC,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00000813,48492,TX,2025-07-26,2025-01-26,bnpl
ACCT00000814,60315,NY,2025-03-26,,bnpl
ACCT00000815,37536,TX,2025-05-26,,fintech_personal_loan
