account_id,balance_cents,state,chargeoff_date,last_payment_date,debt_type
ACCT00000392,150000,NY,2025-09-26,2025-02-26,credit_card
ACCT00000393,20000,NY,2026-02-26,2024-11-26,fintech_personal_loan
ACCT00000394,74335,MI,2025-12-26,2025-03-26,fintech_personal_loan
ACCT00000395,150000,WA,2025-05-26,2024-12-26,fintech_personal_loan
ACCT00000396,74640,PA,2025-12-26,2025-06-26,fintech_personal_loan
ACCT00000397,117558,CA,2025-09-26,2025-07-26,bnpl
ACCT00000398,43969,OH,2026-01-26,2025-05-26,fintech_personal_loan
ACCT00000399,24550,FL,2026-01-26,2025-01-26,fintech_personal_loan
ACCT00000400,51256,WA,2025-06-26,2024-11-26,credit_card
ACCT00000401,107455,CA,2025-07-26,,bnpl
ACCT00000402,70483,PA,2025-06-26,2024-12-26,credit_card
ACCT00000403,69021,CA,2025-07-26,2025-02-26,credit_card
ACCT00000404,38267,TX,2025-12-26,2024-08-26,credit_card
ACCT00000405,84907,NY,2025-04-26,2024-12-26,fintech_personal_loan
ACCT00000406,150000,FL,2025-12-26,2025-06-26,fintech_personal_loan
ACCT00000407,40022,TX,2025-09-26,2024-12-26,fintech_personal_loan
ACCT00000408,70500,IL,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000409,41357,VA,2025-11-26,2025-03-26,fintech_personal_loan
ACCT00000410,29827,NY,2026-01-26,2024-11-26,credit_card
ACCT00000411,150000,VA,2026-02-26,2024-09-26,bnpl
ACCT00000412,80084,GA,2025-03-26,2024-12-26,credit_card
ACCT00000413,90681,TX,2025-05-26,2025-01-26,fintech_personal_loan
ACCT00000414,39506,FL,2026-02-26,2024-10-26,bnpl
ACCT00000415,54114,CA,2025-09-26,2025-06-26,bnpl
ACCT00000416,75140,CA,2025-08-26,2025-04-26,bnpl
ACCT00000417,33379,NC,2025-12-26,2025-05-26,fintech_personal_loan
ACCT00000418,130290,IL,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00000419,50602,NC,2025-04-26,2024-10-26,credit_card
ACCT00000420,42976,VA,2025-10-26,2025-07-26,bnpl
ACCT00000421,53318,NY,2026-02-26,2025-04-26,credit_card
ACCT00000422,65206,PA,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000423,81910,VA,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00000424,150000,NC,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000425,48582,FL,2026-01-26,2024-12-26,fintech_personal_loan
ACCT00000426,79910,TX,2025-08-26,2025-06-26,credit_card
ACCT00000427,43721,IL,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00000428,36603,CA,2025-04-26,2024-08-26,credit_card
ACCT00000429,120632,GA,2025-06-26,2025-04-26,credit_card
ACCT00000430,63544,OH,2026-01-26,,credit_card
ACCT00000431,135116,FL,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00000432,20000,FL,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000433,59147,MI,2025-08-26,2024-10-26,fintech_personal_loan
ACCT00000434,39978,MI,2026-02-26,2025-06-26,bnpl
ACCT00000435,77173,NC,2026-02-26,2024-10-26,bnpl
ACCT00000436,48221,MI,2025-02-26,2025-01-26,credit_card
ACCT00000437,42026,OH,2025-02-26,2024-11-26,credit_card
ACCT00000438,20000,IL,2026-02-26,2025-02-26,fintech_personal_loan
ACCT00000439,48792,WA,2025-11-26,2025-06-26,credit_card
ACCT00000440,47839,WA,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000441,69349,CA,2026-01-26,2024-12-26,credit_card
ACCT00000442,29453,WA,2025-02-26,2024-09-26,fintech_personal_loan
ACCT00000443,71205,NC,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000444,52846,GA,2025-02-26,2024-12-26,credit_card
ACCT00000445,150000,MI,2026-01-26,2024-08-26,credit_card
ACCT00000446,34696,FL,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000447,81328,FL,2025-11-26,2025-01-26,credit_card
ACCT00000448,45867,GA,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000449,45219,GA,2025-12-26,2025-07-26,credit_card
ACCT00000450,58261,CA,2025-07-26,,credit_card
ACCT00000451,37710,NY,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000452,89458,MI,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000453,68957,IL,2025-08-26,2025-04-26,credit_card
ACCT00000454,20000,OH,2025-10-26,2025-08-26,bnpl
ACCT00000455,68404,MI,2026-01-26,2025-03-26,bnpl
ACCT00000456,58728,PA,2026-02-26,2025-01-26,fintech_personal_loan
ACCT00000457,20000,VA,2025-10-26,2024-09-26,fintech_personal_loan
ACCT00000458,76669,VA,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000459,36204,TX,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000460,80877,TX,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000461,49761,GA,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000462,57764,VA,2025-10-26,2025-04-26,bnpl
ACCT00000463,150000,PA,2026-01-26,2025-08-26,bnpl
ACCT00000464,45576,FL,2025-09-26,2025-02-26,fintech_personal_loan
ACCT00000465,28520,IL,2025-10-26,2025-05-26,bnpl
ACCT00000466,66131,PA,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000467,86191,OH,2025-08-26,2024-08-26,fintech_personal_loan
ACCT00000468,27852,NY,2025-06-26,2024-09-26,credit_card
ACCT00000469,102087,CA,2025-09-26,2024-09-26,bnpl
ACCT00000470,150000,TX,2025-02-26,2024-10-26,fintech_personal_loan
ACCT00000471,86853,IL,2025-09-26,2025-02-26,credit_card
ACCT00000472,24862,GA,2025-07-26,2024-08-26,bnpl
ACCT00000473,53359,FL,2025-11-26,2025-04-26,bnpl
ACCT00000474,78136,IL,2025-11-26,2025-02-26,credit_card
ACCT00000475,122701,NY,2025-09-26,2025-01-26,fintech_personal_loan
ACCT00000476,34281,CA,2026-01-26,2024-12-26,credit_card
ACCT00000477,47547,NY,2025-04-26,2025-01-26,bnpl
ACCT00000478,53307,TX,2025-10-26,2025-02-26,fintech_personal_loan
ACCT00000479,37984,NY,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000480,71071,PA,2025-11-26,2025-06-26,credit_card
ACCT00000481,39365,VA,2025-07-26,2025-03-26,credit_card
ACCT00000482,28601,WA,2025-08-26,2024-09-26,credit_card
ACCT00000483,55165,NC,2025-10-26,2025-04-26,bnpl
ACCT00000484,59906,NY,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000485,23137,NC,2025-02-26,2024-08-26,fintech_personal_loan
ACCT00000486,22112,GA,2025-09-26,2025-03-26,bnpl
ACCT00000487,147917,PA,2026-02-26,2024-10-26,credit_card
ACCT00000488,74907,TX,2025-04-26,2025-03-26,credit_card
ACCT00000489,46477,MI,2026-01-26,2025-05-26,fintech_personal_loan
ACCT00000490,41658,GA,2026-02-26,2025-02-26,fintech_personal_loan
ACCT00000491,95601,MI,2025-07-26,,credit_card
ACCT00000492,58802,NC,2025-06-26,2025-03-26,fintech_personal_loan
ACCT00000493,99207,NY,2025-07-26,2025-01-26,fintech_personal_loan
ACCT00000494,63870,FL,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000495,145153,VA,2025-08-26,2025-04-26,fintech_personal_loan
ACCT00000496,20000,GA,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00000497,25279,TX,2025-08-26,2025-06-26,credit_card
ACCT00000498,26819,WA,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000499,69657,WA,2025-08-26,2025-03-26,credit_card
ACCT00000500,35885,IL,2025-07-26,2024-10-26,bnpl
ACCT00000501,59031,WA,2025-05-26,2024-12-26,credit_card
ACCT00000502,44766,PA,2025-04-26,2025-01-26,bnpl
ACCT00000503,49900,NY,2025-08-26,2025-02-26,bnpl
ACCT00000504,145059,MI,2025-12-26,2024-11-26,fintech_personal_loan
ACCT00000505,123868,VA,2025-09-26,2025-03-26,fintech_personal_loan
ACCT00000506,47738,PA,2025-02-26,2024-08-26,credit_card
ACCT00000507,44382,OH,2025-02-26,2024-12-26,bnpl
ACCT00000508,100431,MI,2025-12-26,2025-02-26,credit_card
ACCT00000509,45852,WA,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00000510,56794,OH,2025-11-26,2024-12-26,credit_card
ACCT00000511,46791,VA,2025-11-26,2025-02-26,credit_card
ACCT00000512,27385,OH,2025-05-26,2024-10-26,credit_card
ACCT00000513,118907,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000514,150000,PA,2025-04-26,2024-11-26,bnpl
ACCT00000515,50478,NY,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00000516,43343,FL,2026-02-26,2025-01-26,bnpl
ACCT00000517,73248,PA,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00000518,40048,TX,2026-02-26,2025-06-26,credit_card
ACCT00000519,33841,CA,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000520,139991,VA,2026-01-26,2024-11-26,fintech_personal_loan
ACCT00000521,20000,PA,2025-08-26,2025-02-26,fintech_personal_loan
ACCT00000522,59161,IL,2025-06-26,2024-09-26,credit_card
ACCT00000523,46411,TX,2025-06-26,2024-10-26,fintech_personal_loan
ACCT00000524,106739,GA,2026-01-26,2025-02-26,fintech_personal_loan
ACCT00000525,31718,GA,2025-09-26,2024-08-26,credit_card
ACCT00000526,22478,IL,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00000527,60447,MI,2026-01-26,2024-10-26,bnpl
ACCT00000528,83899,NY,2025-06-26,2025-05-26,credit_card
ACCT00000529,25601,OH,2025-03-26,2024-12-26,bnpl
ACCT00000530,38584,WA,2025-05-26,2025-04-26,credit_card
ACCT00000531,86934,WA,2025-06-26,2024-10-26,bnpl
ACCT00000532,38747,MI,2026-01-26,,fintech_personal_loan
ACCT00000533,99697,NY,2025-06-26,2025-03-26,fintech_personal_loan
ACCT00000534,40618,GA,2025-04-26,2024-11-26,bnpl
ACCT00000535,150000,VA,2025-03-26,2024-12-26,credit_card
ACCT00000536,68544,FL,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00000537,39519,OH,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000538,150000,FL,2025-07-26,2025-06-26,credit_card
ACCT00000539,78528,NY,2026-02-26,2025-08-26,credit_card
ACCT00000540,92020,OH,2025-03-26,2024-10-26,bnpl
ACCT00000541,33996,FL,2025-07-26,2025-01-26,bnpl
ACCT00000542,38441,VA,2025-03-26,2024-12-26,credit_card
ACCT00000543,83362,WA,2025-05-26,2024-11-26,credit_card
ACCT00000544,79597,CA,2025-04-26,2025-02-26,credit_card
ACCT00000545,150000,NY,2025-02-26,2024-10-26,fintech_personal_loan
ACCT00000546,90481,IL,2025-11-26,2024-10-26,bnpl
ACCT00000547,116831,CA,2025-12-26,2024-09-26,credit_card
ACCT00000548,150000,NY,2025-12-26,2025-02-26,fintech_personal_loan
ACCT00000549,73744,TX,2025-11-26,2025-07-26,credit_card
ACCT00000550,51367,GA,2026-01-26,2024-08-26,fintech_personal_loan
ACCT00000551,58749,TX,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00000552,20000,OH,2025-07-26,2025-04-26,bnpl
ACCT00000553,66411,GA,2025-07-26,2024-09-26,bnpl
ACCT00000554,58781,CA,2025-11-26,2025-04-26,credit_card
ACCT00000555,112480,MI,2025-08-26,2024-09-26,credit_card
ACCT00000556,31390,OH,2025-06-26,2024-11-26,bnpl
ACCT00000557,36571,NC,2025-07-26,2025-02-26,fintech_personal_loan
ACCT00000558,95480,FL,2025-10-26,2025-03-26,fintech_personal_loan
ACCT00000559,32798,MI,2025-11-26,2025-03-26,bnpl
ACCT00000560,76974,NC,2025-09-26,,fintech_personal_loan
ACCT00000561,45665,CA,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00000562,51938,FL,2025-05-26,2025-04-26,bnpl
ACCT00000563,73895,NC,2025-10-26,2024-10-26,fintech_personal_loan
ACCT00000564,48876,MI,2025-11-26,2025-04-26,credit_card
ACCT00000565,36289,VA,2025-11-26,2025-06-26,credit_card
ACCT00000566,31882,PA,2025-12-26,2025-08-26,fintech_personal_loan
ACCT00000567,87726,PA,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00000568,37206,NY,2025-12-26,2024-10-26,fintech_personal_loan
ACCT00000569,30645,OH,2025-07-26,2024-11-26,credit_card
ACCT00000570,54255,MI,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00000571,63207,IL,2025-05-26,2025-01-26,fintech_personal_loan
ACCT00000572,38358,NY,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000573,85060,VA,2025-07-26,2025-06-26,bnpl
ACCT00000574,123687,WA,2025-12-26,2025-02-26,credit_card
ACCT00000575,72348,OH,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00000576,73315,MI,2026-02-26,2024-10-26,credit_card
ACCT00000577,84908,WA,2025-07-26,2025-06-26,bnpl
ACCT00000578,23138,PA,2025-04-26,2025-02-26,credit_card
ACCT00000579,59729,TX,2026-01-26,2025-02-26,bnpl
ACCT00000580,52547,WA,2026-01-26,2025-06-26,fintech_personal_loan
ACCT00000581,36956,MI,2025-08-26,2024-08-26,credit_card
ACCT00000582,23292,TX,2026-01-26,2024-08-26,fintech_personal_loan
ACCT00000583,27690,PA,2025-05-26,2025-03-26,credit_card
ACCT00000584,59908,PA,2025-05-26,2024-12-26,bnpl
ACCT00000585,67783,IL,2025-02-26,2024-08-26,credit_card
ACCT00000586,35126,NY,2025-05-26,2025-02-26,credit_card
ACCT00000587,36138,NY,2026-02-26,2024-11-26,fintech_personal_loan
ACCT00000588,55558,NY,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000589,150000,CA,2026-01-26,2025-08-26,fintech_personal_loan
ACCT00000590,81086,NY,2025-10-26,2025-03-26,fintech_personal_loan
ACCT00000591,64688,NY,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00000592,66844,CA,2025-04-26,2024-10-26,fintech_personal_loan
ACCT00000593,38328,FL,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000594,42116,NY,2025-06-26,2024-10-26,bnpl
ACCT00000595,60947,OH,2025-05-26,2024-11-26,credit_card
ACCT00000596,51099,CA,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00000597,34081,FL,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000598,20000,PA,2025-07-26,2024-12-26,credit_card
ACCT00000599,33353,OH,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000600,56677,OH,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000601,29163,NY,2025-04-26,2025-01-26,credit_card
ACCT00000602,71208,MI,2025-04-26,2025-03-26,credit_card
ACCT00000603,20000,WA,2026-01-26,2024-12-26,fintech_personal_loan
ACCT00000604,66432,NY,2025-11-26,2025-01-26,bnpl
ACCT00000605,84398,WA,2025-08-26,2025-04-26,bnpl
ACCT00000606,20000,IL,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00000607,45916,WA,2025-10-26,2024-09-26,credit_card
ACCT00000608,80022,TX,2026-01-26,2025-08-26,bnpl
ACCT00000609,40046,TX,2025-11-26,2025-02-26,fintech_personal_loan
ACCT00000610,66147,FL,2025-10-26,2025-03-26,fintech_personal_loan
ACCT00000611,63548,GA,2025-09-26,2024-12-26,bnpl
ACCT00000612,84294,GA,2025-06-26,2025-03-26,credit_card
ACCT00000613,75780,CA,2025-04-26,2024-08-26,unknown
ACCT00000614,77129,TX,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000615,98374,MI,2025-03-26,2024-12-26,credit_card
ACCT00000616,57210,NY,2025-12-26,2024-10-26,credit_card
ACCT00000617,36331,CA,2025-04-26,2024-11-26,fintech_personal_loan
ACCT00000618,150000,TX,2025-09-26,2025-07-26,fintech_personal_loan
ACCT00000619,88377,IL,2025-08-26,2024-10-26,fintech_personal_loan
ACCT00000620,150000,VA,2025-04-26,2024-08-26,credit_card
ACCT00000621,93683,CA,2026-02-26,2024-08-26,bnpl
ACCT00000622,98003,NY,2025-12-26,2025-08-26,bnpl
ACCT00000623,38166,VA,2025-09-26,,fintech_personal_loan
ACCT00000624,80220,NY,2025-08-26,2024-11-26,credit_card
ACCT00000625,31641,PA,2025-02-26,2025-01-26,credit_card
ACCT00000626,20000,FL,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000627,25173,PA,2025-02-26,2024-12-26,credit_card
ACCT00000628,61129,FL,2025-11-26,2025-08-26,fintech_personal_loan
ACCT00000629,59583,MI,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000630,150000,OH,2025-09-26,2025-06-26,bnpl
ACCT00000631,68026,GA,2025-10-26,2024-10-26,fintech_personal_loan
ACCT00000632,150000,FL,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00000633,150000,PA,2025-12-26,2025-03-26,fintech_personal_loan
ACCT00000634,63612,OH,2025-09-26,2024-12-26,credit_card
ACCT00000635,107844,TX,2025-12-26,2025-06-26,bnpl
ACCT00000636,124153,GA,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000637,47045,NC,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00000638,66528,WA,2025-11-26,2025-02-26,credit_card
ACCT00000639,33280,MI,2025-10-26,2024-12-26,credit_card
ACCT00000640,73191,VA,2026-02-26,2025-03-26,fintech_personal_loan
ACCT00000641,105989,NC,2026-01-26,2025-02-26,fintech_personal_loan
ACCT00000642,48357,CA,2025-06-26,2024-10-26,credit_card
ACCT00000643,22423,TX,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00000644,110760,VA,2025-06-26,2025-03-26,fintech_personal_loan
ACCT00000645,28622,NY,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00000646,76178,CA,2025-06-26,2024-10-26,credit_card
ACCT00000647,119985,WA,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000648,150000,TX,2025-10-26,2025-02-26,fintech_personal_loan
ACCT00000649,150000,CA,2025-05-26,2024-10-26,fintech_personal_loan
ACCT00000650,26782,IL,2025-03-26,2024-12-26,credit_card
ACCT00000651,139592,NC,2025-02-26,2024-12-26,bnpl
ACCT00000652,109030,IL,2025-06-26,2024-09-26,credit_card
ACCT00000653,39980,VA,2025-04-26,2025-02-26,bnpl
ACCT00000654,150000,NY,2025-10-26,2025-02-26,bnpl
ACCT00000655,45400,WA,2025-05-26,2024-10-26,fintech_personal_loan
ACCT00000656,21777,PA,2025-02-26,2024-08-26,fintech_personal_loan
ACCT00000657,73789,VA,2026-01-26,2024-12-26,credit_card
ACCT00000658,27926,VA,2025-10-26,2025-08-26,fintech_personal_loan
ACCT00000659,37193,GA,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000660,58467,VA,2025-09-26,2024-09-26,bnpl
ACCT00000661,58214,GA,2025-04-26,2025-03-26,credit_card
ACCT00000662,123693,WA,2025-08-26,2025-07-26,bnpl
ACCT00000663,72892,TX,2025-11-26,2024-09-26,bnpl
ACCT00000664,51875,WA,2025-07-26,2025-06-26,credit_card
ACCT00000665,44750,CA,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00000666,71827,WA,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00000667,143560,IL,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00000668,53078,MI,2025-11-26,2025-03-26,fintech_personal_loan
ACCT00000669,20000,CA,2025-04-26,2025-01-26,bnpl
ACCT00000670,64297,IL,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00000671,56366,WA,2025-10-26,2025-07-26,bnpl
ACCT00000672,47923,NY,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000673,58586,NY,2026-01-26,2024-10-26,fintech_personal_loan
ACCT00000674,88283,PA,2025-10-26,2025-07-26,credit_card
ACCT00000675,110905,PA,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000676,90383,NY,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00000677,93947,TX,2025-04-26,2024-10-26,fintech_personal_loan
ACCT00000678,23182,FL,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00000679,78893,OH,2026-01-26,2025-02-26,credit_card
ACCT00000680,61316,FL,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00000681,140977,OH,2025-12-26,2025-05-26,fintech_personal_loan
ACCT00000682,65110,TX,2025-07-26,2025-03-26,credit_card
ACCT00000683,104964,NY,2025-07-26,2024-08-26,fintech_personal_loan
ACCT00000684,105159,IL,2025-04-26,2025-01-26,credit_card
ACCT00000685,115779,FL,2025-11-26,2025-04-26,fintech_personal_loan
ACCT00000686,26756,GA,2025-10-26,2025-05-26,credit_card
ACCT00000687,69251,OH,2025-04-26,2024-09-26,credit_card
ACCT00000688,77150,NY,2025-02-26,2024-11-26,bnpl
ACCT00000689,62913,OH,2025-08-26,2025-06-26,credit_card
ACCT00000690,60227,TX,2025-10-26,2024-09-26,fintech_personal_loan
ACCT00000691,79068,IL,2025-12-26,2024-11-26,credit_card
ACCT00000692,106556,OH,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00000693,100891,TX,2025-12-26,2025-07-26,credit_card
ACCT00000694,47809,NC,2025-02-26,2024-11-26,credit_card
ACCT00000695,27883,IL,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000696,64099,TX,2025-07-26,2025-02-26,fintech_personal_loan
ACCT00000697,48247,CA,2025-11-26,2024-11-26,credit_card
ACCT00000698,124490,NY,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00000699,76862,GA,2026-02-26,2025-05-26,fintech_personal_loan
ACCT00000700,35384,TX,2026-01-26,2025-02-26,credit_card
ACCT00000701,25442,OH,2025-12-26,2025-03-26,credit_card
ACCT00000702,68680,TX,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000703,53957,OH,2026-01-26,2024-10-26,bnpl
ACCT00000704,62126,GA,2025-05-26,2025-04-26,credit_card
ACCT00000705,41012,TX,2025-04-26,2025-02-26,credit_card
ACCT00000706,71901,NC,2025-03-26,2025-02-26,bnpl
ACCT00000707,21515,VA,2025-02-26,2024-11-26,bnpl
ACCT00000708,93607,GA,2025-08-26,2024-10-26,bnpl
ACCT00000709,29887,WA,2025-08-26,2024-10-26,bnpl
ACCT00000710,34841,NC,2025-06-26,2024-11-26,bnpl
ACCT00000711,46677,FL,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000712,44400,OH,2025-08-26,2025-02-26,fintech_personal_loan
ACCT00000713,62170,CA,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00000714,55752,NY,2025-12-26,2025-08-26,credit_card
ACCT00000715,117821,TX,2025-12-26,2025-05-26,fintech_personal_loan
ACCT00000716,39825,PA,2026-02-26,2025-06-26,credit_card
ACCT00000717,75297,NY,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000718,41431,CA,2025-08-26,2024-12-26,bnpl
ACCT00000719,57393,WA,2026-01-26,2025-02-26,credit_card
ACCT00000720,67110,TX,2025-07-26,2024-10-26,unknown
ACCT00000721,20000,FL,2025-10-26,2025-02-26,fintech_personal_loan
ACCT00000722,105035,WA,2025-10-26,2025-02-26,bnpl
ACCT00000723,40376,NY,2025-10-26,2025-01-26,credit_card
ACCT00000724,107638,VA,2025-09-26,2025-01-26,credit_card
ACCT00000725,42620,NY,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000726,64176,TX,2025-11-26,,fintech_personal_loan
ACCT00000727,67058,NY,2025-05-26,2025-03-26,credit_card
ACCT00000728,22627,TX,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000729,35546,NY,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000730,24228,PA,2025-04-26,2025-03-26,credit_card
ACCT00000731,63434,IL,2025-10-26,2025-02-26,credit_card
ACCT00000732,57296,GA,2025-07-26,2024-08-26,fintech_personal_loan
ACCT00000733,20000,NY,2025-08-26,2025-03-26,credit_card
ACCT00000734,57308,FL,2025-03-26,2025-01-26,bnpl
ACCT00000735,20000,WA,2025-12-26,2024-11-26,credit_card
ACCT00000736,150000,TX,2026-01-26,2025-08-26,credit_card
ACCT00000737,43887,NC,2025-12-26,2024-09-26,credit_card
ACCT00000738,121829,NY,2025-06-26,2025-03-26,bnpl
ACCT00000739,53927,TX,2025-03-26,2025-01-26,bnpl
ACCT00000740,74269,CA,2025-12-26,2025-03-26,credit_card
ACCT00000741,53688,NC,2026-02-26,2024-09-26,credit_card
ACCT00000742,60248,NY,2025-06-26,2025-05-26,credit_card
ACCT00000743,39304,IL,2025-08-26,2024-08-26,credit_card
ACCT00000744,31365,MI,2025-03-26,2024-08-26,bnpl
ACCT00000745,150000,OH,2025-10-26,2024-08-26,fintech_personal_loan
ACCT00000746,20000,PA,2025-08-26,2025-04-26,bnpl
ACCT00000747,50421,VA,2025-09-26,2025-04-26,fintech_personal_loan
ACCT00000748,150000,OH,2025-10-26,2025-08-26,bnpl
ACCT00000749,43465,PA,2025-10-26,2024-09-26,credit_card
ACCT00000750,68697,TX,2025-05-26,2025-03-26,credit_card
ACCT00000751,73116,CA,2025-02-26,2025-01-26,fintech_personal_loan
ACCT00000752,150000,VA,2026-01-26,2025-07-26,fintech_personal_loan
ACCT00000753,82000,IL,2025-09-26,2025-05-26,fintech_personal_loan
ACCT00000754,45337,WA,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00000755,39666,VA,2025-04-26,,fintech_personal_loan
ACCT00000756,75360,NY,2025-04-26,2025-02-26,credit_card
ACCT00000757,115871,TX,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000758,128039,FL,2025-07-26,2024-09-26,fintech_personal_loan
ACCT00000759,58160,WA,2026-02-26,2024-11-26,fintech_personal_loan
ACCT00000760,127209,OH,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000761,22469,GA,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00000762,53143,OH,2025-05-26,2025-04-26,credit_card
ACCT00000763,41363,FL,2025-04-26,2025-03-26,bnpl
ACCT00000764,49664,MI,2025-03-26,2024-12-26,credit_card
ACCT00000765,28244,WA,2025-02-26,2025-01-26,credit_card
ACCT00000766,43886,OH,2025-02-26,,bnpl
ACCT00000767,27843,PA,2025-10-26,2025-07-26,credit_card
ACCT00000768,62357,FL,2025-09-26,2024-10-26,fintech_personal_loan
ACCT00000769,101645,CA,2025-10-26,2024-08-26,fintech_personal_loan
ACCT00000770,54870,OH,2025-08-26,2025-06-26,fintech_personal_loan
ACCT00000771,147927,NC,2025-11-26,2025-07-26,fintech_personal_loan
ACCT00000772,116236,IL,2026-02-26,2024-09-26,credit_card
ACCT00000773,47206,IL,2025-02-26,2024-09-26,fintech_personal_loan
ACCT00000774,46297,IL,2025-12-26,2024-10-26,unknown
ACCT00000775,84091,CA,2025-12-26,2025-01-26,fintech_personal_loan
ACCT00000776,52830,GA,2025-07-26,2024-08-26,fintech_personal_loan
ACCT00000777,81389,PA,2025-06-26,2024-08-26,fintech_personal_loan
ACCT00000778,43157,FL,2025-07-26,2025-03-26,bnpl
ACCT00000779,54774,TX,2025-08-26,2024-11-26,bnpl
ACCT00000780,124513,TX,2025-12-26,2025-04-26,fintech_personal_loan
ACCT00000781,59239,GA,2025-02-26,2024-12-26,credit_card
ACCT00000782,72800,TX,2025-08-26,2025-05-26,credit_card
ACCT00000783,67063,NC,2025-08-26,2024-08-26,fintech_personal_loan
ACCT00000784,70626,FL,2025-10-26,2024-10-26,bnpl
ACCT00000785,32524,MI,2025-02-26,2025-01-26,fintech_personal_loan
ACCT00000786,37273,VA,2025-12-26,2025-08-26,bnpl
ACCT00000787,150000,IL,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00000788,91609,NY,2025-03-26,2024-09-26,fintech_personal_loan
