account_id,balance_cents,state,chargeoff_date,last_payment_date,debt_type
ACCT00000966,4771,NY,2025-11-26,2024-08-26,bnpl
ACCT00000967,5434,PA,2025-10-26,2025-06-26,fintech_personal_loan
ACCT00000968,3056,NY,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00000969,4456,NY,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000970,5522,TX,2025-11-26,2025-01-26,fintech_personal_loan
ACCT00000971,5365,MI,2025-07-26,2024-09-26,fintech_personal_loan
ACCT00000972,3932,OH,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000973,5816,TX,2025-09-26,2025-03-26,fintech_personal_loan
ACCT00000974,5491,TX,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000975,6630,NY,2026-01-26,2024-08-26,credit_card
ACCT00000976,2622,NY,2025-02-26,2025-01-26,fintech_personal_loan
ACCT00000977,6202,TX,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00000978,5217,NY,2025-09-26,2025-07-26,fintech_personal_loan
ACCT00000979,4415,NY,2025-04-26,2024-12-26,fintech_personal_loan
ACCT00000980,5216,NY,2025-08-26,2024-09-26,credit_card
ACCT00000981,6658,NY,2025-05-26,2024-10-26,fintech_personal_loan
ACCT00000982,4915,VA,2025-06-26,2024-11-26,fintech_personal_loan
ACCT00000983,3811,TX,2025-11-26,2025-08-26,fintech_personal_loan
ACCT00000984,2106,NY,2025-08-26,2025-06-26,fintech_personal_loan
ACCT00000985,4339,TX,2025-11-26,2025-04-26,fintech_personal_loan
ACCT00000986,6647,TX,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00000987,4468,TX,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000988,3464,NY,2026-01-26,2025-02-26,credit_card
ACCT00000989,5125,NY,2025-02-26,2024-08-26,credit_card
ACCT00000990,3930,TX,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000991,4096,FL,2025-04-26,2025-01-26,bnpl
ACCT00000992,4666,PA,2025-07-26,2024-09-26,bnpl
ACCT00000993,5320,NY,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00000994,5713,MI,2025-03-26,2024-08-26,credit_card
ACCT00000995,4186,TX,2025-10-26,2024-08-26,fintech_personal_loan
ACCT00000996,5281,NY,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00000997,4350,NY,2025-10-26,2025-03-26,fintech_personal_loan
ACCT00000998,5095,NY,2025-03-26,2024-11-26,fintech_personal_loan
ACCT00000999,4300,TX,2025-10-26,2025-05-26,bnpl
ACCT00001000,3913,TX,2025-09-26,2024-09-26,bnpl
ACCT00001001,4785,NY,2025-12-26,2025-02-26,credit_card
ACCT00001002,5704,NY,2025-08-26,2025-04-26,fintech_personal_loan
ACCT00001003,5554,TX,2025-03-26,2024-08-26,credit_card
ACCT00001004,4363,NY,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00001005,5664,TX,2025-03-26,2024-08-26,bnpl
ACCT00001006,5940,NY,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00001007,5863,NY,2025-04-26,2025-03-26,bnpl
ACCT00001008,5164,TX,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00001009,4857,NY,2025-06-26,2025-04-26,credit_card
ACCT00001010,3427,NC,2025-02-26,2024-12-26,bnpl
ACCT00001011,5744,MI,2025-10-26,2025-05-26,fintech_personal_loan
ACCT00001012,5754,NY,2025-06-26,2024-12-26,credit_card
ACCT00001013,3152,NY,2026-01-26,2025-07-26,credit_card
ACCT00001014,4471,TX,2025-11-26,2024-08-26,credit_card
ACCT00001015,5393,TX,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00001016,4430,TX,2025-03-26,2024-08-26,credit_card
ACCT00001017,7228,TX,2026-01-26,2024-12-26,bnpl
ACCT00001018,6197,TX,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00001019,3165,NY,2025-09-26,2025-05-26,bnpl
ACCT00001020,4966,NY,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00001021,4974,MI,2025-12-26,2024-11-26,fintech_personal_loan
ACCT00001022,5826,NY,2025-05-26,2025-04-26,credit_card
ACCT00001023,4897,NY,2025-03-26,2024-12-26,credit_card
ACCT00001024,6254,IL,2025-04-26,2024-08-26,fintech_personal_loan
ACCT00001025,5516,FL,2025-06-26,2024-09-26,bnpl
ACCT00001026,4136,TX,2025-05-26,2025-01-26,fintech_personal_loan
ACCT00001027,5609,CA,2025-06-26,2024-09-26,bnpl
ACCT00001028,2752,NY,2025-10-26,2025-07-26,credit_card
ACCT00001029,5680,TX,2025-11-26,2025-06-26,credit_card
ACCT00001030,530420,NY,2026-01-26,2024-12-26,bnpl
ACCT00001031,7974,NY,2025-08-26,2024-11-26,bnpl
ACCT00001032,3451,TX,2025-08-26,2024-10-26,bnpl
ACCT00001033,5853,NY,2025-06-26,2025-01-26,bnpl
ACCT00001034,6059,NY,2025-04-26,2024-10-26,fintech_personal_loan
ACCT00001035,4840,TX,2025-03-26,2024-12-26,credit_card
ACCT00001036,4723,NY,2025-04-26,,fintech_personal_loan
ACCT00001037,5081,TX,2025-12-26,2024-09-26,fintech_personal_loan
ACCT00001038,4986,VA,2025-10-26,2025-02-26,credit_card
ACCT00001039,4041,TX,2025-04-26,2024-09-26,fintech_personal_loan
ACCT00001040,4846,TX,2026-01-26,2025-07-26,credit_card
ACCT00001041,2897,NY,2026-02-26,,bnpl
ACCT00001042,5787,NY,2025-05-26,2025-01-26,fintech_personal_loan
ACCT00001043,5978,TX,2026-02-26,2025-01-26,bnpl
ACCT00001044,5483,WA,2025-08-26,2025-02-26,fintech_personal_loan
ACCT00001045,5269,IL,2025-05-26,2025-04-26,credit_card
ACCT00001046,5139,NY,2025-10-26,2024-12-26,credit_card
ACCT00001047,5041,NY,2026-01-26,2024-09-26,bnpl
ACCT00001048,4072,NY,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00001049,4070,CA,2025-12-26,2025-05-26,bnpl
ACCT00001050,5370,TX,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00001051,3666,NY,2025-04-26,2024-11-26,credit_card
ACCT00001052,6213,TX,2025-10-26,2025-05-26,bnpl
ACCT00001053,5632,NY,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00001054,2952,TX,2026-01-26,2025-06-26,fintech_personal_loan
ACCT00001055,5627,NY,2025-08-26,2024-09-26,credit_card
ACCT00001056,3663,NY,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00001057,4920,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00001058,3310,NY,2025-04-26,2025-01-26,bnpl
ACCT00001059,4764,TX,2025-12-26,2024-10-26,credit_card
ACCT00001060,5929,CA,2025-02-26,2025-01-26,credit_card
ACCT00001061,4600,IL,2025-06-26,2025-04-26,bnpl
ACCT00001062,6077,NY,2025-12-26,2025-07-26,bnpl
ACCT00001063,4946,NY,2025-11-26,,fintech_personal_loan
ACCT00001064,4049,NY,2025-06-26,2025-01-26,credit_card
ACCT00001065,4995,NY,2025-11-26,2024-08-26,fintech_personal_loan
ACCT00001066,6878,TX,2025-09-26,2024-12-26,fintech_personal_loan
ACCT00001067,5437,TX,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00001068,6088,TX,2025-08-26,2025-05-26,credit_card
ACCT00001069,5143,NY,2025-11-26,2025-01-26,fintech_personal_loan
ACCT00001070,5917,NY,2025-08-26,2025-04-26,credit_card
ACCT00001071,4513,PA,2025-08-26,2025-05-26,bnpl
ACCT00001072,4619,NY,2025-02-26,2025-01-26,fintech_personal_loan
ACCT00001073,472922,NY,2025-09-26,2024-09-26,credit_card
ACCT00001074,5579,NY,2025-12-26,2025-06-26,credit_card
ACCT00001075,5725,TX,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00001076,5139,TX,2025-05-26,2024-10-26,bnpl
ACCT00001077,4771,TX,2026-02-26,2025-07-26,credit_card
ACCT00001078,3354,GA,2025-07-26,2024-10-26,fintech_personal_loan
ACCT00001079,5383,TX,2025-08-26,2024-11-26,credit_card
ACCT00001080,3450,NY,2025-05-26,2025-01-26,bnpl
ACCT00001081,5200,OH,2025-10-26,2025-08-26,fintech_personal_loan
ACCT00001082,5568,WA,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00001083,3093,NY,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00001084,7044,NY,2025-04-26,2025-01-26,bnpl
ACCT00001085,4632,NY,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00001086,6799,NY,2025-08-26,2024-10-26,fintech_personal_loan
ACCT00001087,4914,NY,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00001088,4739,TX,2025-12-26,2024-08-26,fintech_personal_loan
ACCT00001089,3903,NY,2026-01-26,2025-07-26,fintech_personal_loan
ACCT00001090,4243,TX,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00001091,5131,NY,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00001092,4276,MI,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00001093,4768,TX,2025-10-26,2024-08-26,bnpl
ACCT00001094,5639,NY,2025-06-26,2025-03-26,bnpl
ACCT00001095,3533,TX,2025-03-26,2025-01-26,credit_card
ACCT00001096,4810,NY,2025-12-26,2025-07-26,bnpl
ACCT00001097,4890,NY,2025-02-26,2024-08-26,fintech_personal_loan
ACCT00001098,6510,TX,2026-01-26,2024-08-26,fintech_personal_loan
ACCT00001099,4348,TX,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00001100,5009,NY,2025-04-26,2025-03-26,credit_card
ACCT00001101,5847,OH,2026-01-26,2024-12-26,bnpl
ACCT00001102,5684,NY,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00001103,3497,TX,2025-05-26,2025-04-26,bnpl
ACCT00001104,5934,NY,2026-01-26,2025-08-26,fintech_personal_loan
ACCT00001105,4780,NY,2025-11-26,2025-02-26,credit_card
ACCT00001106,5517,VA,2025-02-26,2024-09-26,credit_card
ACCT00001107,6510,TX,2025-11-26,2025-05-26,fintech_personal_loan
ACCT00001108,5298,NY,2025-07-26,,credit_card
ACCT00001109,4218,TX,2026-02-26,2025-08-26,fintech_personal_loan
ACCT00001110,5500,NY,2025-06-26,2024-11-26,credit_card
ACCT00001111,4736,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00001112,527310,NY,2025-12-26,2025-01-26,credit_card
ACCT00001113,7309,GA,2026-01-26,2025-03-26,fintech_personal_loan
ACCT00001114,6274,TX,2025-11-26,2025-04-26,bnpl
ACCT00001115,5320,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00001116,4461,VA,2025-12-26,,credit_card
ACCT00001117,4617,NY,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00001118,4430,TX,2025-02-26,2025-01-26,fintech_personal_loan
ACCT00001119,5300,NY,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00001120,4333,TX,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00001121,5445,TX,2025-06-26,2025-03-26,credit_card
ACCT00001122,5215,TX,2026-01-26,2024-11-26,credit_card
ACCT00001123,4325,NY,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00001124,5202,NY,2025-03-26,2024-12-26,bnpl
ACCT00001125,4418,NY,2025-03-26,2024-11-26,credit_card
ACCT00001126,6325,NY,2026-01-26,2025-04-26,credit_card
ACCT00001127,6887,NY,2025-03-26,2024-10-26,unknown
ACCT00001128,506561,TX,2025-10-26,2025-01-26,fintech_personal_loan
ACCT00001129,6352,PA,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00001130,4667,TX,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00001131,5127,TX,2025-05-26,2024-11-26,fintech_personal_loan
ACCT00001132,547378,TX,2025-11-26,2024-10-26,credit_card
ACCT00001133,5799,NY,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00001134,4843,TX,2025-09-26,2025-08-26,fintech_personal_loan
ACCT00001135,5824,PA,2025-04-26,2024-11-26,bnpl
ACCT00001136,3915,NY,2025-09-26,2025-06-26,credit_card
ACCT00001137,5565,NY,2025-04-26,2024-09-26,fintech_personal_loan
ACCT00001138,4624,NY,2025-02-26,2025-01-26,credit_card
ACCT00001139,5402,NY,2025-12-26,2025-01-26,credit_card
ACCT00001140,5695,TX,2025-08-26,2025-02-26,fintech_personal_loan
ACCT00001141,6413,MI,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00001142,514916,NY,2025-09-26,2024-09-26,fintech_personal_loan
ACCT00001143,6350,FL,2025-12-26,2025-04-26,bnpl
ACCT00001144,4465,TX,2026-01-26,2025-06-26,fintech_personal_loan
ACCT00001145,5523,TX,2025-04-26,2024-12-26,fintech_personal_loan
ACCT00001146,6250,NY,2025-07-26,2025-06-26,bnpl
ACCT00001147,4772,CA,2025-10-26,2024-08-26,credit_card
ACCT00001148,6965,TX,2026-01-26,2025-08-26,bnpl
ACCT00001149,4823,NY,2025-09-26,2025-04-26,credit_card
ACCT00001150,4723,TX,2025-08-26,2025-03-26,fintech_personal_loan
ACCT00001151,4838,NY,2025-06-26,2024-10-26,credit_card
ACCT00001152,5221,MI,2026-01-26,2024-12-26,fintech_personal_loan
ACCT00001153,3531,NY,2025-05-26,2024-09-26,bnpl
ACCT00001154,4420,TX,2025-09-26,2024-10-26,credit_card
ACCT00001155,3106,PA,2025-12-26,2024-09-26,credit_card
ACCT00001156,4739,NY,2025-12-26,2025-08-26,fintech_personal_loan
ACCT00001157,6192,TX,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00001158,4934,NY,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00001159,4666,NC,2025-08-26,2025-03-26,credit_card
ACCT00001160,3707,TX,2025-02-26,2025-01-26,bnpl
ACCT00001161,5291,NY,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00001162,6065,NY,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00001163,5252,TX,2025-08-26,2024-09-26,fintech_personal_loan
ACCT00001164,5351,NY,2025-04-26,2024-12-26,fintech_personal_loan
ACCT00001165,6660,TX,2025-02-26,2025-01-26,credit_card
ACCT00001166,5448,TX,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00001167,2468,TX,2025-10-26,2024-08-26,fintech_personal_loan
ACCT00001168,5129,GA,2025-08-26,2025-04-26,fintech_personal_loan
ACCT00001169,2851,TX,2025-05-26,2025-02-26,bnpl
ACCT00001170,4793,FL,2026-01-26,2025-07-26,fintech_personal_loan
ACCT00001171,4301,NY,2025-12-26,2025-05-26,credit_card
ACCT00001172,3555,CA,2025-09-26,2025-04-26,credit_card
ACCT00001173,4228,NY,2025-12-26,2024-08-26,fintech_personal_loan
ACCT00001174,523132,NY,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00001175,4911,TX,2025-12-26,2024-12-26,fintech_personal_loan
ACCT00001176,4678,NY,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00001177,5837,TX,2026-02-26,2025-02-26,credit_card
ACCT00001178,5647,TX,2025-11-26,2024-08-26,bnpl
ACCT00001179,5374,NY,2025-02-26,2025-01-26,bnpl
ACCT00001180,5246,TX,2026-01-26,2024-09-26,credit_card
ACCT00001181,4713,NY,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00001182,4259,NY,2025-05-26,2024-09-26,fintech_personal_loan
ACCT00001183,6831,NY,2025-08-26,2024-09-26,fintech_personal_loan
ACCT00001184,5364,TX,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00001185,4267,NY,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00001186,6051,NY,2026-01-26,2025-01-26,credit_card
ACCT00001187,6417,OH,2025-11-26,2025-03-26,credit_card
ACCT00001188,5492,TX,2025-09-26,2025-03-26,credit_card
ACCT00001189,4793,NY,2025-11-26,2025-01-26,bnpl
ACCT00001190,4694,GA,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00001191,451043,TX,2025-07-26,2024-08-26,bnpl
ACCT00001192,3919,NY,2025-10-26,,bnpl
ACCT00001193,5065,CA,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00001194,4053,OH,2025-10-26,2024-10-26,credit_card
ACCT00001195,3608,NY,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00001196,5626,NY,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00001197,4649,TX,2025-11-26,2025-04-26,bnpl
ACCT00001198,6627,TX,2025-09-26,2024-09-26,fintech_personal_loan
ACCT00001199,4909,TX,2025-03-26,2024-12-26,credit_card
ACCT00001200,4964,TX,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00001201,6450,TX,2026-01-26,2024-10-26,credit_card
ACCT00001202,3600,NC,2025-09-26,2025-05-26,fintech_personal_loan
ACCT00001203,5029,OH,2025-10-26,2024-09-26,credit_card
ACCT00001204,5302,TX,2025-07-26,2024-09-26,fintech_personal_loan
ACCT00001205,6409,NY,2025-02-26,2024-10-26,credit_card
ACCT00001206,5424,NY,2025-07-26,2025-04-26,credit_card
ACCT00001207,4850,TX,2025-10-26,2025-07-26,fintech_personal_loan
ACCT00001208,4558,TX,2025-12-26,2024-10-26,bnpl
ACCT00001209,6181,NY,2025-12-26,2025-06-26,bnpl
ACCT00001210,564882,GA,2025-11-26,2025-08-26,fintech_personal_loan
ACCT00001211,4874,TX,2025-08-26,2024-09-26,credit_card
ACCT00001212,5029,NY,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00001213,3848,TX,2025-03-26,,fintech_personal_loan
ACCT00001214,4267,PA,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00001215,5733,WA,2025-08-26,2024-10-26,credit_card
ACCT00001216,6514,TX,2025-06-26,2025-04-26,bnpl
ACCT00001217,4129,NY,2026-02-26,2025-02-26,credit_card
ACCT00001218,6440,NY,2025-10-26,2025-06-26,fintech_personal_loan
ACCT00001219,4742,NY,2025-05-26,2025-03-26,credit_card
ACCT00001220,4094,TX,2025-10-26,2025-05-26,bnpl
ACCT00001221,4118,TX,2025-04-26,2024-10-26,fintech_personal_loan
ACCT00001222,3958,TX,2025-02-26,2025-01-26,credit_card
ACCT00001223,7082,NY,2026-01-26,,fintech_personal_loan
ACCT00001224,4217,TX,2025-10-26,2025-06-26,credit_card
ACCT00001225,6527,NY,2025-12-26,2025-02-26,fintech_personal_loan
ACCT00001226,5102,NY,2025-11-26,2025-03-26,bnpl
ACCT00001227,6159,NY,2025-02-26,2024-12-26,bnpl
ACCT00001228,3077,CA,2025-09-26,2025-04-26,fintech_personal_loan
ACCT00001229,4639,NC,2025-10-26,2024-10-26,fintech_personal_loan
ACCT00001230,4503,NY,2025-06-26,2025-04-26,bnpl
ACCT00001231,5322,TX,2025-07-26,2024-12-26,credit_card
ACCT00001232,6743,NY,2025-04-26,2025-02-26,bnpl
ACCT00001233,5766,NY,2026-02-26,2024-09-26,fintech_personal_loan
ACCT00001234,6882,TX,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00001235,4713,OH,2025-04-26,2024-09-26,fintech_personal_loan
ACCT00001236,4659,NY,2025-03-26,2025-02-26,credit_card
ACCT00001237,5515,TX,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00001238,4934,PA,2025-12-26,2024-10-26,credit_card
ACCT00001239,5821,NY,2026-02-26,2024-08-26,credit_card
ACCT00001240,5883,TX,2025-08-26,2024-11-26,fintech_personal_loan
ACCT00001241,5226,NY,2025-08-26,2025-04-26,credit_card
ACCT00001242,497401,IL,2026-02-26,2024-09-26,fintech_personal_loan
ACCT00001243,6288,NY,2025-06-26,2024-10-26,credit_card
ACCT00001244,5247,NY,2025-10-26,2025-01-26,credit_card
ACCT00001245,5233,WA,2026-01-26,2025-05-26,fintech_personal_loan
ACCT00001246,4199,OH,2025-07-26,2025-05-26,credit_card
ACCT00001247,3182,TX,2026-01-26,2025-02-26,bnpl
ACCT00001248,5226,FL,2025-05-26,2025-02-26,bnpl
ACCT00001249,6099,NY,2025-12-26,2025-08-26,credit_card
ACCT00001250,5272,TX,2026-02-26,2025-01-26,fintech_personal_loan
ACCT00001251,4219,NY,2025-02-26,2024-09-26,fintech_personal_loan
ACCT00001252,2509,GA,2025-08-26,2024-08-26,fintech_personal_loan
ACCT00001253,5754,NY,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00001254,5263,TX,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00001255,5147,NY,2025-08-26,2024-11-26,fintech_personal_loan
ACCT00001256,6091,NY,2025-10-26,2024-08-26,credit_card
ACCT00001257,5540,NY,2025-09-26,2025-06-26,fintech_personal_loan
ACCT00001258,5670,NY,2025-07-26,2024-12-26,fintech_personal_loan
ACCT00001259,3752,NY,2025-04-26,2024-08-26,fintech_personal_loan
ACCT00001260,3247,NY,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00001261,5135,TX,2025-09-26,2025-02-26,credit_card
ACCT00001262,5203,NY,2025-11-26,2025-05-26,bnpl
ACCT00001263,3909,NY,2025-07-26,,fintech_personal_loan
ACCT00001264,4948,NC,2025-03-26,2025-02-26,credit_card
ACCT00001265,6291,NY,2026-01-26,2025-08-26,fintech_personal_loan
ACCT00001266,7318,NY,2025-07-26,2024-10-26,fintech_personal_loan
ACCT00001267,5902,TX,2026-02-26,2024-11-26,credit_card
ACCT00001268,3906,NY,2025-07-26,2024-12-26,fintech_personal_loan
ACCT00001269,5769,NY,2025-08-26,2024-09-26,fintech_personal_loan
ACCT00001270,3248,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00001271,6457,TX,2025-11-26,2024-11-26,credit_card
ACCT00001272,4408,TX,2026-01-26,2024-08-26,fintech_personal_loan
ACCT00001273,4898,TX,2026-01-26,2025-01-26,unknown
ACCT00001274,5179,TX,2025-08-26,2024-11-26,credit_card
ACCT00001275,6018,NY,2025-05-26,2024-09-26,credit_card
ACCT00001276,4679,NY,2025-12-26,2025-03-26,credit_card
ACCT00001277,5080,NY,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00001278,5827,TX,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00001279,6043,NY,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00001280,6156,NY,2026-02-26,2025-01-26,fintech_personal_loan
ACCT00001281,4385,TX,2025-06-26,2024-08-26,fintech_personal_loan
ACCT00001282,5224,OH,2025-06-26,2025-04-26,credit_card
ACCT00001283,5545,NY,2025-02-26,2024-12-26,bnpl
ACCT00001284,3448,NY,2025-10-26,2025-05-26,fintech_personal_loan
ACCT00001285,5054,TX,2025-05-26,2024-09-26,fintech_personal_loan
ACCT00001286,5698,NY,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00001287,4657,NY,2025-05-26,2025-03-26,credit_card
ACCT00001288,6086,TX,2025-10-26,2024-10-26,bnpl
ACCT00001289,6080,TX,2026-02-26,2024-08-26,fintech_personal_loan
ACCT00001290,7118,NY,2025-09-26,2025-07-26,fintech_personal_loan
ACCT00001291,5820,NY,2025-09-26,2024-11-26,bnpl
ACCT00001292,5493,TX,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00001293,7366,NY,2025-08-26,2025-05-26,fintech_personal_loan
ACCT00001294,6605,TX,2025-12-26,2025-05-26,fintech_personal_loan
ACCT00001295,5412,TX,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00001296,5546,TX,2026-02-26,2025-07-26,bnpl
ACCT00001297,5109,NY,2026-01-26,2024-11-26,fintech_personal_loan
ACCT00001298,5734,NY,2025-10-26,2025-02-26,fintech_personal_loan
ACCT00001299,7123,NY,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00001300,3593,FL,2025-07-26,2024-09-26,bnpl
ACCT00001301,4696,TX,2026-02-26,2025-06-26,bnpl
ACCT00001302,4046,NY,2025-11-26,2025-04-26,credit_card
ACCT00001303,4506,NY,2025-07-26,2024-10-26,credit_card
ACCT00001304,6044,NY,2025-12-26,2025-05-26,bnpl
ACCT00001305,7657,TX,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00001306,5128,NC,2026-02-26,2024-10-26,credit_card
ACCT00001307,2843,TX,2025-02-26,2024-10-26,fintech_personal_loan
ACCT00001308,5011,WA,2026-01-26,2025-03-26,credit_card
ACCT00001309,4704,TX,2025-04-26,2024-10-26,bnpl
ACCT00001310,6639,NY,2025-02-26,2024-09-26,unknown
ACCT00001311,6647,CA,2025-03-26,2025-01-26,bnpl
ACCT00001312,5796,NY,2025-06-26,2024-10-26,fintech_personal_loan
ACCT00001313,5033,TX,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00001314,4627,NY,2026-01-26,2025-07-26,fintech_personal_loan
ACCT00001315,6546,TX,2025-02-26,2024-11-26,bnpl
ACCT00001316,4834,MI,2025-12-26,2025-07-26,credit_card
ACCT00001317,6655,TX,2025-12-26,2025-03-26,credit_card
ACCT00001318,5423,NC,2025-08-26,2025-03-26,bnpl
ACCT00001319,7562,NY,2025-05-26,2025-02-26,fintech_personal_loan
ACCT00001320,4594,TX,2025-12-26,2025-08-26,credit_card
ACCT00001321,6616,TX,2025-06-26,2024-12-26,bnpl
ACCT00001322,5035,TX,2025-11-26,2025-01-26,fintech_personal_loan
ACCT00001323,6545,CA,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00001324,5127,TX,2025-02-26,2024-11-26,bnpl
ACCT00001325,6649,NY,2025-05-26,2024-11-26,credit_card
ACCT00001326,4840,TX,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00001327,6533,FL,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00001328,5885,NY,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00001329,5021,NY,2025-11-26,2025-06-26,credit_card
ACCT00001330,5381,TX,2025-08-26,2024-11-26,fintech_personal_loan
ACCT00001331,5142,NY,2025-10-26,2024-09-26,bnpl
ACCT00001332,6550,FL,2025-06-26,2024-11-26,fintech_personal_loan
ACCT00001333,4746,NY,2025-11-26,2024-10-26,fintech_personal_loan
ACCT00001334,3935,PA,2025-03-26,2024-10-26,credit_card
ACCT00001335,7363,TX,2025-02-26,2024-11-26,credit_card
ACCT00001336,6289,TX,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00001337,5164,NY,2025-11-26,2024-08-26,credit_card
ACCT00001338,4402,TX,2025-07-26,2025-03-26,fintech_personal_loan
ACCT00001339,6228,NY,2025-04-26,2025-02-26,bnpl
ACCT00001340,6001,NY,2025-06-26,2024-11-26,fintech_personal_loan
ACCT00001341,4165,NY,2025-03-26,2024-12-26,credit_card
ACCT00001342,5989,TX,2025-08-26,2025-04-26,fintech_personal_loan
ACCT00001343,5564,NY,,2024-12-26,fintech_personal_loan
ACCT00001344,4491,NY,2025-12-26,2025-02-26,credit_card
ACCT00001345,4783,NY,2025-09-26,2024-10-26,credit_card
ACCT00001346,5333,VA,2026-02-26,2025-03-26,credit_card
ACCT00001347,6546,TX,2025-11-26,2025-07-26,credit_card
ACCT00001348,4395,TX,2025-12-26,2025-07-26,credit_card
ACCT00001349,486588,NY,2025-09-26,2025-01-26,credit_card
ACCT00001350,5895,TX,2025-05-26,2025-01-26,credit_card
ACCT00001351,3478,NC,2025-11-26,2025-03-26,bnpl
ACCT00001352,4503,TX,2025-12-26,2025-03-26,fintech_personal_loan
ACCT00001353,2021,NY,2025-09-26,2024-10-26,fintech_personal_loan
ACCT00001354,4689,NY,2025-08-26,2024-12-26,credit_card
ACCT00001355,4683,NY,2025-09-26,2024-08-26,fintech_personal_loan
ACCT00001356,4947,TX,2025-11-26,2025-08-26,fintech_personal_loan
ACCT00001357,4131,NY,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00001358,4775,TX,2025-06-26,2024-11-26,credit_card
ACCT00001359,3950,NC,2025-07-26,2024-09-26,credit_card
